pop1,pop2
2002.821505351228,2501.3221247314887
2000.7595792802877,2492.4260396355667
1993.826907630849,2509.1852258943372
1995.3011194501369,2515.961813937584
2004.1789081985228,2500.003146917322
2006.3037065900783,2501.5794549056586
1984.1803118203675,2498.118634271969
1994.4839431784403,2492.348461737875
1996.8135434161393,2509.928037434026
2000.5980445269279,2519.0460777429957
1996.0444309131635,2489.159342671348
1990.6278658775636,2483.870311112043
2017.1681620633826,2517.9804085790706
2018.4005632652338,2484.9179101684085
2010.3974977103255,2502.345905998305
1987.045488165359,2513.1532355485165
2007.0165052867094,2501.906224739073
2018.1536572427935,2513.346330792149
2001.7457944201633,2487.9440582889397
2001.9566232498164,2497.1922947523503
2003.803653268056,2488.350809303229
1987.8379572611486,2492.8962375955703
1984.9010548233098,2502.463866350843
1952.8021196061297,2496.8785044972446
1998.3143758344445,2488.178803275441
2000.2746509036294,2480.7681387590833
2006.2621805030367,2493.0839130693853
2018.1410738687873,2470.4897589129564
1981.1019334426305,2508.1229506840973
2023.0699561478782,2502.242637344809
1992.5050603214256,2488.7084530114903
2008.1617785849585,2490.707919377879
2002.091113118481,2512.063629727485
2003.3658687434597,2514.878969767392
1991.3988871668353,2469.1546182357533
2009.0132688607255,2512.734900226148
2017.0118208735234,2483.0912479314047
1995.3988792948644,2500.5469411448257
2011.4554786258573,2495.198655454994
1997.5283910884857,2492.5007057132616
2011.917470157034,2506.0223613397447
1993.5396875343201,2520.8363520490857
1988.2843753698562,2517.8577939835614
2003.4002747025488,2513.1600899000687
2014.926642453952,2514.276919080755
2015.6381261220854,2482.4095331166677
1993.606453686484,2502.2508920315468
2009.5043638540872,2503.1384614918875
1996.7997049878784,2492.687193877391
2011.474515749512,2499.9998367513995
2004.6898728720657,2499.6218124265165
1999.642127383358,2522.0448850697026
1992.1972915892356,2505.9421006291686
1997.5752163544155,2483.8314307915107
1998.6304893221995,2511.198721787867
2010.877525444389,2514.4067539497337
2015.5258603386171,2501.1170031969223
1988.291961413694,2503.8900497862605
2012.1734437390094,2520.053594558244
1994.6864956852678,2506.3849759243208
2013.386836498983,2502.06323899064
1998.0901419282186,2495.665270391098
1987.963964250877,2484.8242628286675
1992.3007240176175,2501.140660008737
1992.8535630522795,2501.9107567081987
2002.2024395816245,2509.9273355649552
2018.2898700113283,2501.655263209131
1981.5983041068043,2506.8343289213294
2010.1286362272162,2488.981334294855
1986.4346897145483,2508.072608009728
2002.344437647277,2520.4406669280647
1988.877869575411,2512.9674986926893
1976.9706785644294,2508.7325819914354
2006.2517131437003,2501.472125504279
1992.8607630298643,2497.765526744396
2001.4125982736252,2484.988046402572
1988.365364541748,2488.653954342457
2018.824962471798,2506.1587037900294
2015.0486542602564,2493.928738500517
2003.8317550570011,2482.8555386169082
2006.2830056883233,2507.9878461426288
2006.284387375835,2502.7373450501564
2013.2079210504592,2499.8171435701192
1990.2731043399347,2491.76769614208
1988.629561304901,2497.2383347974815
1997.4425391995878,2497.572659445832
2008.6680126589094,2493.47533324297
2001.902795988615,2502.8390985166593
2010.9976391451369,2490.276341336079
1995.5442091346745,2492.9465131542643
1996.26928154248,2496.106643938227
2017.5800309036142,2496.2112340419512
1996.2603377681085,2499.34147659473
1987.880963935234,2496.9482954694226
1991.0400676828071,2515.0400877198845
1998.7074172896992,2509.4386834684315
2008.9267452883357,2478.907705618596
1986.0617051467104,2499.5416042466895
2003.8339901642462,2492.046580600038
2020.9150304524433,2493.957376251328
1993.8327343170974,2505.441943119732
1998.5605002763125,2493.6347909477267
1994.1375250672386,2507.2613661521104
1989.788378641305,2493.9471199200925
1987.480816878542,2523.741629231837
2004.785378637223,2502.499314050825
2030.1734532795226,2499.176919598758
2015.9825228213392,2496.1117770381074
2003.1106122580386,2505.119920287169
1988.4184463547454,2499.2235661731693
2002.189896431504,2511.5836017489723
2026.2471829520393,2510.9103902533234
2001.1780185505604,2490.9151091129406
1999.2166567056158,2475.3981240737194
1993.4692643624298,2490.204080415279
2004.1828628662322,2508.420349241997
1997.8853247745794,2501.666964161189
2001.7753421346172,2513.413066835734
2018.8212860055037,2509.445343799716
1993.0287539462265,2473.776508316891
2026.202526806279,2492.6299419647535
2005.0373183735387,2484.059571402599
1976.4573479168291,2502.4082939435443
2020.4914293456914,2494.1709917341723
2009.5678294045142,2503.938085141928
2011.132788666969,2513.152920195715
1987.406530622482,2502.2809700492908
1999.3487024264598,2499.829354990021
1997.6393710515995,2498.404195458953
1996.2502070420956,2489.691684946968
1988.9998173782722,2504.2786970300263
2009.7180136954594,2500.06056472834
1994.329674426934,2463.4036746084134
2013.8423682193873,2489.1835842600763
2000.341775550153,2492.7068245339324
2001.369885972321,2489.1235046596657
2007.3299979990509,2495.1443217877254
2005.5574534497052,2497.126618313193
1993.734014352958,2497.2995894051537
1989.9334489558298,2515.4826563964284
1996.3456876659186,2508.4299801304805
2025.639269064865,2489.3742596106435
1975.0897226203226,2494.278455298738
1994.4372643683844,2487.510315914029
2016.5761284803866,2509.322635071148
2008.624704486903,2495.578516410276
1998.4192474618144,2495.136367759667
2003.1260064595647,2501.3755542331705
2016.2137637288222,2485.476652625718
1985.1150446112485,2517.396671687042
2004.1368777132152,2490.518695260733
2011.1679150397729,2508.0191828518264
1989.552328577741,2476.826134231845
2011.4085425344604,2495.096598590561
2001.4516350590986,2505.311835035019
2002.4066273833341,2495.475752811455
1978.9055373619738,2508.0240100831365
2007.0567937799624,2484.409609714871
1983.8950571190271,2484.5071345718443
1975.5195416031675,2510.700006432033
2013.9193544192783,2509.5832376995363
1979.983303803128,2483.129762302529
2010.9008055623349,2490.432502376771
1991.2939283061971,2516.05567545128
1984.8536830506264,2509.5857023955477
1996.4363845789512,2515.5585531835527
2003.1175868509026,2529.2658263218805
2010.4496823665493,2503.6952972388153
1997.4026661538066,2485.841031554464
1991.8629945469443,2519.993518599282
2020.6994673647691,2479.9345808130624
2004.6252338878908,2482.578618631715
2017.7450784953871,2491.9772968183224
1992.594729429387,2502.1866483188996
2010.846529583282,2478.878337247779
1997.282407390746,2510.8021226837154
1991.8244222812548,2516.4234117267283
1978.7510480670303,2489.4027789936
2002.1304641486538,2506.284987507887
1997.6991461577338,2524.70882076507
1996.171504630342,2512.153263677599
2001.2753754165558,2490.402775026448
1988.2290027780657,2510.8691225248717
2004.0820022243336,2509.8719565975643
1983.4210145458558,2510.8935139131304
1996.8499338495362,2524.1350918874928
2014.1218036725352,2525.6219617185425
1982.4175200675415,2519.6166693196074
1975.1912504375346,2487.457400728104
2037.5125692311863,2482.744771665189
2026.1736238281217,2507.448268028581
2002.053673733769,2514.1059597413705
2003.31791689086,2501.5920534794705
2011.994375097916,2487.3249047024574
2012.1767171562312,2495.902989744222
1996.76141306752,2487.6970136873824
2015.5486633710404,2484.6748991579707
2021.193198407323,2506.402696432884
1998.030266862913,2498.37351356311
1990.0468320933053,2481.8333084833303
2018.5313343773616,2491.9560761796065
2011.270372341079,2508.2209081041697
2001.1856761620916,2488.2427521116015
2013.6424119071341,2509.508516241999
2030.8517975537031,2494.0530695547814
1995.0336900262328,2489.843979347609
1988.4354229544178,2485.4445862676425
2018.2291343179002,2497.961284572714
2010.014201118756,2510.4253669854706
1992.7624430918283,2493.8958938922315
1991.8310445886361,2478.32199204975
2003.497154621448,2504.272646566695
1987.4343730883531,2493.846321183769
1995.1008327925792,2501.4052090910864
2007.9728217556196,2497.970363714121
1986.0439552451207,2498.7204072816285
2011.129966483793,2497.813979007866
2004.9934197728553,2495.2189467351604
1986.9826163668515,2508.9536169608623
2007.1343891057152,2501.458476320795
1996.5994011873674,2506.641400042945
2017.648257838345,2500.5152266779883
2008.2866321081005,2497.935675332913
1991.2083628685837,2487.5985486949435
1993.5874156476737,2520.565251747812
2002.106870614753,2501.3743042050655
1980.8270095035837,2488.1130500402282
2015.0122838301138,2521.1890446880006
1995.447556997096,2506.0607237926265
1989.55496105342,2506.860070997954
1995.1368325437911,2516.4864882463917
1996.6793855361745,2496.0444713389898
1983.9413152542731,2495.404989572426
1981.7429464951515,2503.9982045647616
2009.204296450907,2495.5525453660725
1999.3926312372723,2502.024007861546
1988.104757533462,2490.5150019168955
1984.9216970204488,2510.015169900158
2001.7593602086533,2502.369817842258
1997.3373120546917,2493.0050364035515
2015.0239910029893,2503.1650126055524
2001.0918753280332,2497.1937495429024
1998.653072210224,2477.9662332455086
2004.9161951193478,2501.3618717914796
1989.2235647941482,2492.2357985116246
1987.3715858006435,2496.0817410671652
2012.7740138581935,2500.4889010769743
2006.2814421055548,2505.114933005305
2015.856618073325,2501.1134469567082
1992.1843324899044,2514.91635600626
2006.0840748102896,2509.900032385409
1982.76458804541,2511.7973553833394
2005.993201977677,2493.4374261185017
1999.6515722891327,2505.6963948838948
1998.342937165911,2508.9549701704277
1993.800450000639,2502.5809342336147
1981.338144718237,2489.8827678259017
1989.0773320632372,2506.9516152376405
1996.7949283433557,2505.1098495020583
1968.9080929416593,2501.522827109094
2004.2500259950145,2503.3178614382746
1977.7617516401474,2512.626781552675
1996.1258223868415,2507.360660621293
2006.2288383695889,2509.74729016502
1990.5587104473757,2518.468501287443
2002.755276658712,2487.141436222152
1998.5428518818198,2493.218249292505
2009.0900979353808,2508.4366255995155
1992.8326455036558,2504.1188996910396
2002.250008680265,2485.612821254374
2001.3232086530527,2493.6553879551466
2004.5418019998756,2502.1227383493383
2008.0469827835782,2499.804161848615
2009.3954375397714,2499.703112336856
1985.8883851216879,2513.4041465326954
1982.1488195350769,2496.5400658729086
1995.2334175095634,2492.3757518343036
1975.6268640794651,2498.2665999618803
2007.7761125364252,2490.3463554942405
2001.2020819893903,2504.5441523362024
1999.3497156860192,2510.629268973132
1996.0275805418753,2496.0223314563623
2027.2039049174493,2499.2458817633224
2006.8393678954687,2495.5925359948787
2006.9104017981404,2505.443034331208
2003.7815735399429,2505.0044376531223
2012.299596859805,2475.7720820108493
2001.4703649030437,2498.9842339454517
2003.9295281731752,2478.3830665204405
1993.9793713174693,2490.918127107776
1998.870729073939,2506.581302059771
1993.4361965616497,2478.6596206068784
1987.8381207342877,2488.7457603466023
2014.7321076354488,2503.896066365648
1991.7109315132982,2502.4101326036666
1986.4139234787717,2497.595159486894
1985.4751557546738,2531.9021344930447
1987.7386350273339,2489.8982162780057
2016.0972870689675,2502.2276130419064
2023.9448812958994,2509.536840627349
2008.2521378433453,2483.0603910078553
1970.1389177266383,2480.6110079139216
1996.0338719416136,2511.0329193329226
1993.8666063063963,2498.7434968809694
2001.1964620608333,2519.097092688352
1984.8444567018119,2503.698432388929
2013.6516971095116,2495.5449933335
2013.989674106395,2507.7340105408753
1982.394387658221,2505.2265590517113
2006.3453844725086,2502.825520831652
1997.0583168230933,2516.7236988255786
2004.891849256502,2501.218353398573
2013.892620017114,2489.7378279956642
1999.2389852329488,2504.208012207128
2027.1631912923506,2491.16849167939
2001.2005432632775,2506.152895346996
1974.2997965248464,2499.910777231704
2002.3565197886965,2507.2502107577225
1982.6090345053567,2491.539291884364
2018.340778793584,2495.1659751678726
1991.8314453554203,2514.246551188258
1983.11638901648,2505.335976565675
2006.7026764427217,2524.316032306259
2008.205548846546,2501.738325255113
2000.8648711750047,2496.16945352166
1996.545685463355,2486.5849079508916
1999.417775317163,2519.402081217026
2018.8658169129435,2488.994485488198
1995.557372140834,2509.1710379648084
2018.475429452398,2508.5966008142623
1997.5755639704184,2531.045194482721
2015.7269504212445,2463.1130716690254
1987.867262759377,2500.4857507634047
1998.8495918341187,2498.7614676650132
1993.4549818746768,2493.0780927732067
1992.444922977148,2506.879458051117
1991.8975768740572,2493.3265408867674
1991.5932457014273,2507.9937863920622
1998.047801195967,2475.176040017375
2000.2263203613736,2514.9335732787918
1988.8692232621577,2517.3908657933184
2000.5861737825549,2508.1821294667407
2020.0938217186765,2493.2646833978633
1994.657964436939,2488.8249482976435
1996.5477328428524,2488.1171741022413
2010.579503236215,2489.1357938766523
2002.9968857392585,2492.416965597552
2012.94934883766,2504.588417161844
1999.115405319492,2502.768939239204
1995.6862366703072,2492.474389263098
2000.2377689137718,2499.1336111694227
1993.480866699026,2488.447909535963
2007.3785294812642,2482.8614317491733
2015.401149154015,2491.7711769206935
2008.9992684896422,2510.7639300261426
2017.907202765222,2494.6974857613704
2010.8724160016795,2511.7075493470093
1989.4616397972625,2483.485047832516
2011.1039365055774,2500.923471657691
2006.1918740078559,2512.2456203495203
2014.2585674468492,2510.880263348
2009.3562832260084,2486.832400048846
1975.8004295754254,2492.2874068886013
1997.7690652966514,2490.4922456291397
2004.309001820993,2510.5540941180893
2009.1172908514243,2484.566863309377
2002.499501184188,2513.328216123581
1988.591798621849,2499.370460719961
1999.432109983761,2517.7183859346273
2000.6585532720524,2490.4880695589522
2006.7584480964122,2498.39669690312
1985.6354801661857,2495.6905458495667
2002.6911749536523,2478.293661937953
2007.6833294246094,2502.955352395525
1993.1013298725481,2501.21141342851
2026.346418785649,2466.844062050601
1987.479964793335,2532.5770659275086
2017.9353290471306,2497.5525412480006
1989.028021660502,2481.6900865547786
1994.8679617157084,2499.460526817369
2006.0056672557762,2515.1910673846305
2015.4366849410424,2503.3202833432883
2013.808548598314,2488.6013430310104
2013.7779772249,2496.147762284833
1989.621856882767,2516.242929440857
2008.2352187161327,2497.4557371734318
2005.703549980172,2505.0352609646707
1989.2373663991948,2503.656212069747
2012.7224027715486,2495.313453725642
2009.8363612637074,2502.9826546953554
2002.9087566570959,2508.1587459341604
1974.3178579946944,2494.9099087747286
2007.9705265824143,2511.223336891789
1998.3474072654146,2483.8377086399173
2002.2172907675674,2487.6332274079373
2022.7247116193464,2506.0897884388196
1987.1131383939955,2512.116273475981
1993.0205103402322,2515.323964109631
1990.9387915550521,2494.136393623502
2012.5092556343934,2505.1913795831338
2004.7771973375566,2506.5886778023664
1998.3874865051662,2517.363270491975
2007.1483873922446,2482.4537634431003
2000.065601644723,2482.2045441723853
2008.455493718499,2516.8552159677643
2005.6076499341298,2508.519300670191
1986.0777395178209,2498.032504168841
2031.2429522162486,2494.8412899605837
2001.5053973866138,2474.6103575007846
1987.8549428055446,2468.4080847014593
1993.2966827570895,2495.63860552652
2008.4766563030369,2500.1424559338675
1984.46897470675,2511.1596709635387
2002.3600857178196,2494.6489411261614
1989.7929652486973,2502.933346033672
2010.4703608171765,2493.55351875173
1995.9114209925515,2478.321441878621
2013.5241793251926,2505.509131339454
2005.8907647120911,2495.7894604988364
2015.430379862233,2498.3288667063903
1989.940683191258,2482.485723027497
2021.3490977633082,2496.012984853062
1992.8114769239482,2515.6670700201444
2005.3705954523602,2496.692276486752
2020.860029724275,2492.3645548897075
2005.4751751945414,2485.9134018877326
2004.0608027279777,2496.093099506038
2009.88612745773,2502.3788167938606
2017.9503418902184,2506.762307966173
1997.721078029071,2491.1575551798383
1998.1094272238533,2487.9474784027657
2004.7156557133792,2522.9870429812945
1999.9542465129505,2530.8153062471156
1986.9501229249565,2531.578754786238
1979.7676830870387,2485.2683195535183
2020.731713482812,2504.143186690033
2008.171150437478,2502.748791213382
2001.5908898924026,2513.820029760329
2023.9442323853743,2492.5961366702295
2008.2782987432347,2488.700708457912
2017.5882226951492,2503.6440728733096
1999.2633569294085,2505.2951361618466
2000.9983150946225,2495.4900785867317
2019.2203146429977,2512.3612871182045
1975.3168743393662,2494.8000729460937
1994.1331936196582,2492.3629913362615
2004.780662106783,2503.0981853081325
2006.2390611009819,2489.719889767003
1975.098316611868,2506.8485140926127
1995.0499124383828,2481.2563756905115
2010.5985108893472,2504.870648040367
1997.4091013025402,2499.846543958443
2029.009187780982,2496.112454170252
2001.9743028993028,2519.1927894159226
1982.797552854687,2510.028039810775
1987.5699043659652,2490.4744724752677
2017.6435141177244,2508.7232692224497
2004.0858880640305,2507.1233161872065
1996.7795758689101,2519.4070599907745
2004.5622135471451,2490.172235922742
1995.5426803819512,2507.455549651534
2000.0302371648268,2518.127562052257
1968.3667247727253,2504.2143022969594
2003.2221259407004,2491.0107847091217
1988.3365214202822,2505.5552916696424
2013.8517054238005,2478.1539587858188
1999.821367926162,2505.200590926497
2009.4812801992332,2491.0481571041314
2003.1878226605954,2512.0999584521887
1997.1899193587033,2510.6766392148456
1995.9042996708067,2514.7013526458795
2004.7634915717044,2488.1388293702266
1992.8037836115775,2491.06794421141
1998.5482378187733,2494.657915010982
1983.0124516670944,2490.7938192601077
1971.000098145615,2512.5044927727854
2001.725495186932,2492.5019663261305
2012.5634012455184,2501.3419416161864
1993.832678614071,2504.5304136640807
1982.3839413247863,2493.9407467748597
2000.138081118546,2508.687641121829
2001.3981070115838,2516.3305748026014
2010.7121292708775,2498.602796955418
1988.9916608622298,2521.3786739491256
2001.8150172527392,2493.4571270693596
1999.347376465527,2486.7651525665938
2003.093728673483,2505.0871208055146
2000.5080183613109,2488.337444204952
1994.4054639101346,2486.344164874991
2005.8246985915607,2488.5114865769747
2006.441046969139,2504.1953151838716
1993.5888095138187,2509.333973217207
2001.1880154102107,2505.214405282596
1994.1726122686541,2501.286199294138
2008.4587751998718,2506.0998690654237
1998.2684404517286,2517.8590005240067
2006.1298317070084,2498.176576696342
1997.9630971063534,2519.4936228329893
2001.1551843585016,2497.035821004071
2000.96992051105,2504.0639332060655
1991.180253683712,2489.4316064003438
1991.202822076047,2523.473801330824
1998.5782170406837,2500.5920641210605
2001.071506590771,2490.254515551216
1998.4524410731606,2505.690395005212
2021.6664303916727,2504.4237126424973
1993.8433089023888,2513.3696706538794
2009.8085363305636,2517.7359224626466
1992.7403880329223,2478.6582237681087
2006.0514366175141,2482.50615202796
2008.579401789691,2489.0202490822494
1996.4831006634683,2505.7415057491517
2005.7084208862932,2500.303681331581
2004.6263702992276,2487.4421109988566
2004.0433515774355,2503.879982115654
2022.6172290853149,2485.479984944093
1997.355252280298,2512.4624019093826
1993.540047400795,2499.658427766318
2006.7947965197886,2513.034159642817
1990.2714281546507,2474.486833615871
1993.664062599508,2506.28043156754
2009.2766760596146,2487.633390994355
2026.759516883666,2497.710456773306
2002.1635203269202,2514.7477239257632
1977.720161770361,2479.6400100780033
1997.043488013948,2478.196190304465
2008.5638139037183,2503.0456615787202
1980.5902156861648,2503.1776208458746
2002.4827677807564,2520.620374763522
1983.6749825294555,2505.0269104833455
2013.182748072203,2498.1794560878293
2003.8367094086148,2492.301423027267
1994.8420661193356,2500.5149135177503
2022.0505174264877,2498.996723737559
2002.4972822162802,2495.888524530815
1992.8170150272892,2506.70222467264
1992.3935081358818,2528.189708856105
1987.892511765143,2506.8222094774274
2009.6300957451695,2520.451710174218
2008.8542662964655,2486.3679586658354
2009.3944002567546,2493.3358387252624
2000.8462719269185,2520.7352359264187
2005.2259950307407,2481.474023230002
2010.516888487702,2507.949954665124
2006.327323003891,2510.586454514511
1977.8441557771473,2501.909400345616
2005.1039655856703,2512.371731933618
1994.9321451484852,2498.203118887218
2007.201787842255,2479.3694335234695
1999.0469977293835,2508.062424832484
1974.2577492579562,2500.2412509033275
1986.8487290344542,2501.4083442557076
1995.7844771212672,2499.003890383336
1975.012869727257,2501.745383135405
2000.0668137130701,2494.891896738444
2001.083010813349,2513.810213896767
2011.6118540361197,2508.978554335751
2002.7759631828678,2495.4129587517627
2001.0701727744258,2487.0981050402456
1989.8136115554685,2500.4412737076527
2033.3224112387013,2483.4153425810555
2008.9798506594298,2509.6274204373376
1996.8217205984893,2492.1469017918084
1988.1538057696896,2495.532100200392
1996.4659258838306,2506.1026840285663
1992.3763005525477,2511.0562533373254
2009.758785697473,2487.072773967612
1986.2845986151035,2478.997222683125
1998.5551924691272,2476.2943899412808
2007.0809205678668,2516.3524232571785
2000.5480112852642,2484.8307337329693
1990.2361548803447,2493.472369488869
2011.263483919157,2510.0780480910844
2005.208110328313,2498.119200333172
2006.242918069896,2515.6135261042787
1991.2035644688196,2487.1717442292256
2009.8009671887398,2500.03445562669
1987.1064910002624,2492.7218015461026
2019.4015299330836,2504.678876193767
2012.102232829252,2479.9908023871876
2022.8808141637246,2474.553227985819
1994.2365832546157,2506.3601323349026
1991.4026660427448,2471.8612952060435
1993.8106134496095,2500.1126295684185
2014.8296181751243,2493.460304450498
1997.8171591640091,2472.490322423268
2019.4529439268,2476.528977629436
2008.5587395049718,2490.083317297171
2007.194140072118,2517.0776474623076
1983.4078776604229,2507.3351920891264
1997.8773851211672,2499.2951320407715
2022.698567450421,2499.4849562248323
2002.7338176818819,2484.194390300727
1999.217246662443,2509.4377460122387
1984.1976182864555,2497.9261775348837
2006.8948269226878,2494.900074093286
1998.0000380585539,2520.5689627564575
1991.179149875298,2510.8102538837798
2009.0891832573725,2511.352818937433
1980.8795123042578,2507.9013254903734
1986.7129875299452,2504.771625862588
1985.0232550858043,2525.4564122183588
1992.587801206558,2504.1759268500396
1992.6809760607375,2496.5518309725194
1995.1035096936353,2500.247522700385
2001.8580934337094,2470.5812369299747
1987.9954161427863,2505.256464293599
1992.5357602131733,2498.0738658570867
1986.4861107252025,2495.7478648809465
2006.5425682542557,2509.814154830103
2002.6066599215915,2497.0179958764893
2011.2174680389417,2497.40353326044
1994.3203991823962,2487.4899334343213
1988.3985774422792,2499.7032327210295
2010.7909302139274,2473.02766358344
2011.4852119735262,2499.878453819895
2000.9413580366029,2482.3535568962243
1997.1268129106481,2507.900361143277
2007.1954801920904,2495.9404626100345
2012.4426085867217,2502.355989221037
2018.61725079568,2512.3424687170727
1995.662053701592,2518.1126725226345
2016.669067916188,2511.947816758472
2013.0227183434508,2503.7839002118044
1977.5360949995356,2486.8937570117973
2012.82803285665,2496.6479974315675
2002.3270205159981,2497.2154168278075
2003.2709236527749,2523.9178254945127
2001.0476915847653,2485.9732919916087
2009.7359205447824,2504.2194969669076
2021.5087052593215,2520.901368780505
2016.0602298179515,2483.0676503248937
1989.6316447811707,2504.641259568085
2018.3760250235787,2497.197873824435
1999.9815954726303,2507.2755558744157
2014.9049320070199,2518.9662420205855
1993.3627596719446,2501.5710776611863
1998.7920814297865,2513.720538188832
2003.3278404861771,2487.7902501855137
1995.0802780694319,2506.2104539653446
2009.043070587363,2507.533662201292
2001.3609059742316,2522.472590610028
2015.387614922731,2489.8286935128585
2016.3999742620467,2492.2199570354846
2010.3384287589847,2503.2840486238556
1989.7157784029512,2494.2206198472677
1993.3598624473045,2505.236740481643
1989.9957595398348,2508.73596077457
2017.2551900786452,2478.394306575477
2010.865657847633,2484.953405002423
1996.356323494891,2485.474668515356
1976.115397927897,2501.8639033082427
2016.686809354463,2497.842164509634
1980.2116923423023,2511.1918423210122
1984.3074912897248,2526.943429297298
2003.306495489528,2500.6764583270938
1991.8394590355829,2476.2477301937297
1998.5670474360684,2493.3938008785904
2017.091656203097,2516.822905080779
1993.066679128826,2499.3968607521056
2028.8599143193394,2504.0360519249716
2005.0839270385245,2513.680208128936
2005.1456148743337,2498.28934931085
2013.2613614582253,2492.7379683584304
2011.6055115111037,2488.762644295509
2011.164589633831,2495.712687241997
2011.4038447368282,2519.738395840818
2004.1731032159712,2506.3051009355872
2001.1457740713513,2510.277365249521
1984.8325549734598,2516.044319048581
1987.2942580915242,2502.73221246769
1983.2769665975934,2514.9789257919188
2025.3640089029584,2503.272759150605
1999.987427423743,2523.2122639369377
1994.7684531082093,2499.183778068965
1997.5200663069147,2494.825577666271
2015.365451906722,2523.5534732557976
1994.0634765028178,2501.112483574438
1993.4894822747701,2508.4987339613713
2004.681511927333,2495.6734379315726
2012.044106712084,2499.2892522292345
2000.9232618246044,2511.552887426745
1982.8266148395169,2497.280143135298
1999.3036238591542,2494.148796353101
2001.1387752858207,2501.300479995227
2001.0182478247657,2505.616988892326
2006.1389236295995,2499.398738123142
1990.4481346899656,2486.5556980404135
2018.9510244991009,2479.3920044781953
1994.9726195170017,2493.2099575679886
1972.0434951528418,2496.5081363316576
1981.754688796715,2522.748155334563
1990.132969756191,2507.9199566617995
1991.5185934598,2498.148586756494
1990.185309813849,2485.9761366799144
2003.439775704259,2496.5372962571987
2021.300411061713,2522.2287317903024
2009.3165314366179,2498.4293760211863
2014.4685436569673,2502.29549563192
1964.1588181593863,2504.355807643147
2007.1160998519451,2477.9810421491043
1992.9464627460102,2508.0006121212805
1979.8702157063926,2509.637272494553
1999.5380207674868,2504.0921673994467
2000.818266875037,2522.7069952757583
1983.515690617273,2499.643888124693
2003.8031709227912,2489.132099534799
2006.8426750408232,2511.7020399817598
2004.7338382297555,2498.7105687393037
1996.1586435927302,2509.3263931503348
2003.925456427101,2493.1811844009135
1980.092142003706,2491.4667482149684
1998.8569902318127,2502.5313374693787
1991.765416765061,2526.4353001134086
1999.7979131504171,2499.755124819656
2007.3985512389622,2503.5906470267255
1993.873424744117,2510.6084220411553
1996.1034701180433,2511.7256022474676
2016.3434109360578,2503.7694550524125
2013.155186870441,2502.204191684223
2001.5088023923806,2495.1274842100433
2015.6917722632331,2516.620555217183
2001.1832824828964,2507.250124150567
1973.1452573542958,2509.25294493922
2005.0959336388928,2508.5977446156035
1984.8917800239396,2491.810843134633
1982.6354350297063,2475.7819145074805
2006.5764860167792,2481.9282316687886
2016.2294761125033,2512.0006130329084
2002.8265776888816,2506.284971003855
1967.9406494239856,2508.5789805155814
2019.0463893249812,2473.049144866921
1991.5883955893505,2498.9868024853586
2024.781721370277,2490.326397123044
2000.2653220095037,2483.8245234732476
1995.6707398796307,2515.6364792632353
2006.1415214159117,2502.955227231182
2008.6529382921851,2505.175379138717
1993.1497148392332,2467.898406468995
2008.3816525237546,2501.541764572101
2012.1340070098622,2475.0701626033424
2004.252957675482,2497.625950878633
1976.175575920025,2509.901706882033
1976.0347597278337,2491.624439888597
1994.2559089153879,2498.3116011666957
2009.3558549103245,2501.4512780832106
2018.6616385950174,2482.176541920406
1994.1598153458615,2511.708522182123
1991.6792862085472,2497.31261311736
1992.6251222224491,2478.7272313205485
2002.5855224846046,2518.1685222727174
2011.1981984657743,2492.084455923505
2011.3236950775606,2506.6691014090757
2004.5735223519066,2506.7823531377794
1995.9179342672858,2497.8718439995646
2006.7440675795453,2497.9432370679287
1959.4145177514645,2510.185308925817
2003.7791439619632,2498.3395353007722
1998.1823455550125,2512.135358569747
1980.7010140567443,2489.23205483946
1997.7696462506703,2503.9609039111165
2018.6419231226278,2513.5028314390825
2002.9627408366102,2494.3054105382985
1994.940912696839,2509.860119340398
2000.7477546631824,2486.967136123602
2017.267159767151,2516.2594070783716
2008.9204680711116,2498.2189412922885
2000.3405776829663,2486.0252320032873
2004.509810820858,2521.4380719691326
2007.1761829166635,2503.292347399507
2027.0705341092569,2493.9630276570065
2022.161888982113,2494.074103821294
1993.3664322005268,2500.147469989905
2008.747410812786,2489.9569538276746
1998.8149477660459,2488.4919199838146
2017.437318164154,2477.92572077378
2004.5216714715984,2509.7963012503055
2013.6614520416222,2495.9102154207253
1983.4821808491815,2492.7556958943287
1975.7320964838636,2500.246051419687
2016.4404622452819,2509.929302340006
1984.5650453540288,2516.712226774341
2001.6739784037613,2511.5235425371407
2009.845660277419,2509.457744939812
2003.7768430497651,2512.163632907956
1982.2893448760494,2510.067246015528
1998.9426731410813,2507.2576749239265
1999.9739897753097,2493.5735480559115
2003.810260764067,2496.393972212459
1991.349221665575,2494.8496382454305
2005.6742382896202,2484.3249596205987
1990.0161036393977,2498.903849724726
1996.3858441293971,2497.292393539934
2027.703338509623,2471.7297691840045
1990.6977179367154,2503.047286060582
1999.978446942451,2523.8933552993885
1998.7285345709897,2505.6286614436367
2022.3172417892883,2493.3036341258753
2000.3788073012638,2487.7612884221353
1999.8400657743873,2496.0072993541435
1991.2892471928349,2502.972563776768
1992.7306320270268,2506.1754985068646
1999.898071800405,2502.222714695597
2009.0371744610086,2510.6182134021756
2006.1243796025412,2512.2051777681963
2020.6422442958853,2487.16972950053
2019.9825627623197,2489.2272843067467
2005.1706122888852,2498.88531827128
